"Date","Scheduled_Start","Scheduled_End","Actual_Start","Actual_End","Machine_ID","Job_ID","Operation_Type","Material_Used","Processing_Time","Energy_Consumption","Machine_Availability","Job_Status","Optimization_Category"
"23/03/2023","23:40:00","01:23:00","23:40:00","01:23:00","M04","J815","Drilling","2.35","103","4.94","85","Failed","Low Efficiency"
"23/03/2023","23:50:00","00:24:00","23:53:00","00:27:00","M05","J816","Milling","3.58","34","14.45","96","Completed","Moderate Efficiency"
"24/03/2023","00:00:00","01:06:00","23:55:00","01:01:00","M02","J817","Drilling","1.46","66","3.12","95","Completed","Low Efficiency"
"24/03/2023","00:10:00","01:11:00","00:07:00","01:08:00","M01","J818","Grinding","4.39","61","11.59","84","Completed","Low Efficiency"
"24/03/2023","00:20:00","01:32:00","00:25:00","01:37:00","M05","J819","Milling","2.54","72","7.28","81","Completed","Moderate Efficiency"
"24/03/2023","00:30:00","02:19:00","00:52:00","02:41:00","M04","J820","Lathe","3.44","109","13.79","85","Delayed","Low Efficiency"
"24/03/2023","00:40:00","01:04:00","00:44:00","01:08:00","M04","J821","Drilling","4.17","24","8.58","92","Completed","Moderate Efficiency"
"24/03/2023","00:50:00","02:20:00","00:49:00","02:19:00","M01","J822","Drilling","4.96","90","12.86","97","Completed","Low Efficiency"
"24/03/2023","01:00:00","02:34:00","00:56:00","02:30:00","M01","J823","Lathe","2.11","94","8.95","87","Completed","Low Efficiency"
"24/03/2023","01:10:00","02:43:00","01:08:00","02:41:00","M05","J824","Grinding","4.09","93","2.9","87","Completed","Low Efficiency"
"24/03/2023","01:20:00","01:53:00","01:20:00","01:53:00","M02","J825","Milling","4.86","33","14","91","Failed","Low Efficiency"
"24/03/2023","01:30:00","02:37:00","01:29:00","02:36:00","M03","J826","Lathe","3.36","67","3.19","93","Completed","Low Efficiency"
"24/03/2023","01:40:00","03:19:00","01:45:00","03:24:00","M01","J827","Milling","1.11","99","12.67","91","Completed","Moderate Efficiency"
"24/03/2023","01:50:00","02:48:00","01:51:00","02:49:00","M03","J828","Lathe","3.51","58","10.11","83","Completed","Moderate Efficiency"
"24/03/2023","02:00:00","03:30:00","02:00:00","03:30:00","M03","J829","Drilling","2.94","90","9.06","95","Failed","Low Efficiency"
"24/03/2023","02:10:00","02:34:00","02:05:00","02:29:00","M04","J830","Milling","2.73","24","3.36","82","Completed","Low Efficiency"
"24/03/2023","02:20:00","03:40:00","02:45:00","04:05:00","M05","J831","Grinding","4.88","80","12.55","80","Delayed","Low Efficiency"
"24/03/2023","02:30:00","04:10:00","02:28:00","04:08:00","M01","J832","Grinding","3.68","100","12.13","89","Completed","Low Efficiency"
"24/03/2023","02:40:00","04:09:00","02:45:00","04:14:00","M02","J833","Additive","4.31","89","6.12","96","Completed","High Efficiency"
"24/03/2023","02:50:00","04:01:00","02:55:00","04:06:00","M04","J834","Milling","3.59","71","12.87","80","Completed","Moderate Efficiency"
"24/03/2023","03:00:00","04:00:00","03:02:00","04:02:00","M01","J835","Grinding","1.84","60","13.14","84","Completed","Moderate Efficiency"
"24/03/2023","03:10:00","04:58:00","03:26:00","05:14:00","M03","J836","Drilling","1.45","108","12.05","95","Delayed","Low Efficiency"
"24/03/2023","03:20:00","04:12:00","03:20:00","04:12:00","M05","J837","Milling","4.38","52","3.56","84","Failed","Low Efficiency"
"24/03/2023","03:30:00","05:12:00","03:26:00","05:08:00","M02","J838","Grinding","1.93","102","4.48","80","Completed","Low Efficiency"
"24/03/2023","03:40:00","04:54:00","03:39:00","04:53:00","M05","J839","Milling","2.77","74","12.74","98","Completed","Low Efficiency"
"24/03/2023","03:50:00","05:48:00","03:48:00","05:46:00","M02","J840","Grinding","4.41","118","14","98","Completed","Low Efficiency"
"24/03/2023","04:00:00","05:31:00","04:11:00","05:42:00","M04","J841","Milling","2.38","91","4.38","94","Delayed","Low Efficiency"
"24/03/2023","04:10:00","05:38:00","04:24:00","05:52:00","M01","J842","Milling","2.63","88","13.86","83","Delayed","Low Efficiency"
"24/03/2023","04:20:00","05:21:00","04:20:00","05:21:00","M05","J843","Grinding","3.36","61","8.88","87","Completed","High Efficiency"
"24/03/2023","04:30:00","05:28:00","04:25:00","05:23:00","M04","J844","Drilling","1.91","58","8.75","96","Completed","Low Efficiency"
"24/03/2023","04:40:00","05:20:00","04:41:00","05:21:00","M04","J845","Lathe","2.1","40","14.19","97","Completed","Moderate Efficiency"
"24/03/2023","04:50:00","06:21:00","04:45:00","06:16:00","M01","J846","Additive","3.05","91","8.59","91","Completed","Low Efficiency"
"24/03/2023","05:00:00","06:13:00","05:00:00","06:13:00","M04","J847","Milling","1.87","73","6.05","92","Failed","Low Efficiency"
"24/03/2023","05:10:00","06:36:00","05:07:00","06:33:00","M02","J848","Grinding","1.07","86","6.85","95","Completed","Low Efficiency"
"24/03/2023","05:20:00","06:13:00","05:19:00","06:12:00","M05","J849","Grinding","2.81","53","8.73","83","Completed","Low Efficiency"
"24/03/2023","05:30:00","07:21:00","05:30:00","07:21:00","M05","J850","Milling","2.27","111","6.5","90","Failed","Low Efficiency"
"24/03/2023","05:40:00","06:10:00","05:40:00","06:10:00","M02","J851","Additive","1.63","30","13.94","82","Failed","Low Efficiency"
"24/03/2023","05:50:00","06:58:00","06:17:00","07:25:00","M02","J852","Grinding","2.4","68","14.78","85","Delayed","Low Efficiency"
"24/03/2023","06:00:00","07:26:00","05:57:00","07:23:00","M03","J853","Additive","4.64","86","11.14","89","Completed","Low Efficiency"
"24/03/2023","06:10:00","07:18:00","06:14:00","07:22:00","M05","J854","Milling","3.38","68","12.99","83","Completed","Moderate Efficiency"
"24/03/2023","06:20:00","07:50:00","06:21:00","07:51:00","M04","J855","Lathe","3.63","90","13.56","81","Completed","Moderate Efficiency"
"24/03/2023","06:30:00","07:32:00","06:30:00","07:32:00","M04","J856","Milling","1.71","62","7.53","96","Failed","Low Efficiency"
"24/03/2023","06:40:00","07:42:00","06:44:00","07:46:00","M04","J857","Additive","2.18","62","13.79","87","Completed","Moderate Efficiency"
"24/03/2023","06:50:00","08:44:00","06:48:00","08:42:00","M03","J858","Additive","3.5","114","5.38","84","Completed","Low Efficiency"
"24/03/2023","07:00:00","07:28:00","07:23:00","07:51:00","M04","J859","Milling","3.95","28","10.09","86","Delayed","Low Efficiency"
"24/03/2023","07:10:00","08:52:00","07:10:00","08:52:00","M04","J860","Lathe","4.42","102","8.07","95","Completed","High Efficiency"
"24/03/2023","07:20:00","08:28:00","07:20:00","08:28:00","M03","J861","Drilling","2.17","68","12.7","98","Failed","Low Efficiency"
"24/03/2023","07:30:00","08:26:00","07:48:00","08:44:00","M01","J862","Lathe","3.2","56","2.5","84","Delayed","Low Efficiency"
"24/03/2023","07:40:00","08:57:00","07:45:00","09:02:00","M03","J863","Milling","2.91","77","9.83","90","Completed","Moderate Efficiency"
"24/03/2023","07:50:00","09:09:00","07:53:00","09:12:00","M02","J864","Grinding","4.28","79","10.56","99","Completed","Moderate Efficiency"
"24/03/2023","08:00:00","09:17:00","08:03:00","09:20:00","M04","J865","Drilling","1.95","77","7.76","99","Completed","High Efficiency"
"24/03/2023","08:10:00","08:43:00","08:07:00","08:40:00","M01","J866","Grinding","4.32","33","2.47","88","Completed","Low Efficiency"
"24/03/2023","08:20:00","09:41:00","08:31:00","09:52:00","M02","J867","Drilling","4.14","81","3.42","88","Delayed","Low Efficiency"
"24/03/2023","08:30:00","09:03:00","08:52:00","09:25:00","M04","J868","Milling","2.3","33","7.36","80","Delayed","Low Efficiency"
"24/03/2023","08:40:00","09:19:00","08:40:00","09:19:00","M04","J869","Lathe","4.81","39","13.37","88","Completed","Moderate Efficiency"
"24/03/2023","08:50:00","10:09:00","08:55:00","10:14:00","M01","J870","Milling","2.68","79","12.19","88","Completed","Moderate Efficiency"
"24/03/2023","09:00:00","10:12:00","08:56:00","10:08:00","M03","J871","Lathe","1.47","72","13.33","87","Completed","Low Efficiency"
"24/03/2023","09:10:00","10:41:00","09:11:00","10:42:00","M03","J872","Lathe","3.74","91","5.32","96","Completed","High Efficiency"
"24/03/2023","09:20:00","11:09:00","09:16:00","11:05:00","M02","J873","Lathe","1.97","109","8.73","91","Completed","Low Efficiency"
"24/03/2023","09:30:00","10:44:00","09:25:00","10:39:00","M03","J874","Milling","3.84","74","9.06","83","Completed","Low Efficiency"
"24/03/2023","09:40:00","11:05:00","09:35:00","11:00:00","M03","J875","Additive","2.28","85","13.44","93","Completed","Low Efficiency"
"24/03/2023","09:50:00","10:45:00","10:02:00","10:57:00","M02","J876","Milling","3.39","55","2.6","81","Delayed","Low Efficiency"
"24/03/2023","10:00:00","10:23:00","10:28:00","10:51:00","M05","J877","Milling","2.41","23","6.93","99","Delayed","Low Efficiency"
"24/03/2023","10:10:00","12:06:00","10:10:00","12:06:00","M05","J878","Milling","3.92","116","3.49","88","Completed","High Efficiency"
"24/03/2023","10:20:00","11:12:00","10:20:00","11:12:00","M05","J879","Additive","2.13","52","13.14","81","Failed","Low Efficiency"
"24/03/2023","10:30:00","11:34:00","10:30:00","11:34:00","M02","J880","Grinding","4.08","64","2.12","98","Failed","Low Efficiency"
"24/03/2023","10:40:00","12:25:00","10:43:00","12:28:00","M03","J881","Grinding","3.08","105","10.44","98","Completed","Moderate Efficiency"
"24/03/2023","10:50:00","11:50:00","10:47:00","11:47:00","M05","J882","Lathe","3.27","60","7.5","90","Completed","Low Efficiency"
"24/03/2023","11:00:00","11:43:00","11:05:00","11:48:00","M02","J883","Milling","2.12","43","3.75","84","Completed","High Efficiency"
"24/03/2023","11:10:00","11:42:00","11:08:00","11:40:00","M02","J884","Grinding","3.58","32","13.96","82","Completed","Low Efficiency"
"24/03/2023","11:20:00","12:05:00","11:25:00","12:10:00","M05","J885","Drilling","4.98","45","8.68","95","Completed","Moderate Efficiency"
"24/03/2023","11:30:00","11:55:00","11:25:00","11:50:00","M04","J886","Drilling","3.75","25","9.4","90","Completed","Low Efficiency"
"24/03/2023","11:40:00","13:25:00","11:42:00","13:27:00","M04","J887","Lathe","1.69","105","11.47","87","Completed","Moderate Efficiency"
"24/03/2023","11:50:00","13:12:00","12:01:00","13:23:00","M02","J888","Additive","4.87","82","4.26","94","Delayed","Low Efficiency"
"24/03/2023","12:00:00","13:18:00","12:00:00","13:18:00","M03","J889","Milling","3.51","78","2.95","87","Failed","Low Efficiency"
"24/03/2023","12:10:00","12:40:00","12:09:00","12:39:00","M01","J890","Drilling","2.53","30","13.66","92","Completed","Low Efficiency"
"24/03/2023","12:20:00","14:04:00","12:15:00","13:59:00","M02","J891","Milling","3.14","104","3.16","92","Completed","Low Efficiency"
"24/03/2023","12:30:00","13:13:00","12:31:00","13:14:00","M02","J892","Drilling","4.65","43","14.03","91","Completed","Moderate Efficiency"
"24/03/2023","12:40:00","14:35:00","12:43:00","14:38:00","M04","J893","Lathe","3.22","115","12.2","90","Completed","Moderate Efficiency"
"24/03/2023","12:50:00","13:58:00","12:46:00","13:54:00","M01","J894","Milling","1.58","68","12.26","94","Completed","Low Efficiency"
"24/03/2023","13:00:00","14:22:00","13:04:00","14:26:00","M05","J895","Additive","1.32","82","6.89","93","Completed","High Efficiency"
"24/03/2023","13:10:00","14:59:00","13:13:00","15:02:00","M04","J896","Grinding","1.24","109","2.05","97","Completed","High Efficiency"
"24/03/2023","13:20:00","14:20:00","13:18:00","14:18:00","M05","J897","Grinding","2.04","60","9.29","99","Completed","Low Efficiency"
"24/03/2023","13:30:00","13:50:00","13:51:00","14:11:00","M05","J898","Additive","4.77","20","9.81","86","Delayed","Low Efficiency"
"24/03/2023","13:40:00","14:55:00","13:44:00","14:59:00","M03","J899","Lathe","1.47","75","14.44","80","Completed","Moderate Efficiency"
"24/03/2023","13:50:00","14:49:00","13:52:00","14:51:00","M03","J900","Lathe","2.77","59","6.61","93","Completed","High Efficiency"
"24/03/2023","14:00:00","15:34:00","14:16:00","15:50:00","M05","J901","Drilling","1.4","94","12.06","89","Delayed","Low Efficiency"
"24/03/2023","14:10:00","15:53:00","14:13:00","15:56:00","M03","J902","Lathe","2.44","103","13.56","95","Completed","Moderate Efficiency"
"24/03/2023","14:20:00","15:55:00","14:17:00","15:52:00","M03","J903","Grinding","4.04","95","14.48","97","Completed","Low Efficiency"
"24/03/2023","14:30:00","15:35:00","14:30:00","15:35:00","M05","J904","Drilling","1.12","65","12.46","85","Failed","Low Efficiency"
"24/03/2023","14:40:00","15:28:00","14:42:00","15:30:00","M03","J905","Lathe","2.79","48","7.14","91","Completed","High Efficiency"
"24/03/2023","14:50:00","15:50:00","15:09:00","16:09:00","M01","J906","Additive","4.27","60","3.92","94","Delayed","Low Efficiency"
"24/03/2023","15:00:00","16:30:00","15:12:00","16:42:00","M02","J907","Drilling","1.98","90","14.41","98","Delayed","Low Efficiency"
"24/03/2023","15:10:00","16:56:00","15:10:00","16:56:00","M02","J908","Milling","3.41","106","14.25","85","Completed","Moderate Efficiency"
"24/03/2023","15:20:00","17:16:00","15:24:00","17:20:00","M04","J909","Additive","4.29","116","13.6","87","Completed","Moderate Efficiency"
"24/03/2023","15:30:00","16:08:00","15:28:00","16:06:00","M02","J910","Additive","4.83","38","12.13","85","Completed","Low Efficiency"
"24/03/2023","15:40:00","17:32:00","15:39:00","17:31:00","M03","J911","Grinding","2.55","112","4.12","87","Completed","Low Efficiency"
"24/03/2023","15:50:00","17:02:00","15:50:00","17:02:00","M04","J912","Milling","3.6","72","13.88","91","Failed","Low Efficiency"
"24/03/2023","16:00:00","16:31:00","15:56:00","16:27:00","M05","J913","Additive","2.37","31","12.76","91","Completed","Low Efficiency"
"24/03/2023","16:10:00","17:22:00","16:08:00","17:20:00","M03","J914","Lathe","1.17","72","9.64","92","Completed","Low Efficiency"
"24/03/2023","16:20:00","17:43:00","16:45:00","18:08:00","M02","J915","Additive","4.4","83","12.24","98","Delayed","Low Efficiency"
"24/03/2023","16:30:00","17:01:00","16:32:00","17:03:00","M01","J916","Drilling","4.75","31","8.94","98","Completed","Moderate Efficiency"
"24/03/2023","16:40:00","17:20:00","16:35:00","17:15:00","M04","J917","Grinding","2.11","40","6.24","92","Completed","Low Efficiency"
"24/03/2023","16:50:00","18:46:00","16:50:00","18:46:00","M04","J918","Grinding","2","116","12.06","84","Failed","Low Efficiency"
"24/03/2023","17:00:00","17:48:00","17:05:00","17:53:00","M05","J919","Grinding","1.71","48","11.56","83","Completed","Moderate Efficiency"
"24/03/2023","17:10:00","17:53:00","17:14:00","17:57:00","M04","J920","Additive","4.26","43","9.59","81","Completed","Moderate Efficiency"
"24/03/2023","17:20:00","18:50:00","17:20:00","18:50:00","M01","J921","Grinding","2.73","90","7.46","85","Completed","High Efficiency"
"24/03/2023","17:30:00","18:16:00","17:30:00","18:16:00","M02","J922","Drilling","1.62","46","4.17","97","Completed","High Efficiency"
"24/03/2023","17:40:00","19:11:00","17:35:00","19:06:00","M02","J923","Milling","4.85","91","14.43","80","Completed","Low Efficiency"
"24/03/2023","17:50:00","19:14:00","18:02:00","19:26:00","M04","J924","Drilling","4.24","84","3.01","99","Delayed","Low Efficiency"
"24/03/2023","18:00:00","18:30:00","17:55:00","18:25:00","M02","J925","Additive","3.4","30","5.58","86","Completed","Low Efficiency"
"24/03/2023","18:10:00","20:05:00","18:05:00","20:00:00","M05","J926","Grinding","3.91","115","4.62","95","Completed","Low Efficiency"
"24/03/2023","18:20:00","19:20:00","18:25:00","19:25:00","M01","J927","Drilling","1.4","60","6.27","90","Completed","High Efficiency"
"24/03/2023","18:30:00","20:10:00","18:27:00","20:07:00","M02","J928","Additive","4.46","100","7.59","88","Completed","Low Efficiency"
"24/03/2023","18:40:00","20:15:00","18:40:00","20:15:00","M01","J929","Lathe","1.19","95","7.99","81","Failed","Low Efficiency"
"24/03/2023","18:50:00","20:31:00","18:49:00","20:30:00","M03","J930","Lathe","3.12","101","9.44","85","Completed","Low Efficiency"
"24/03/2023","19:00:00","19:55:00","18:56:00","19:51:00","M03","J931","Lathe","1.12","55","5.05","91","Completed","Low Efficiency"
"24/03/2023","19:10:00","19:51:00","19:10:00","19:51:00","M01","J932","Lathe","3.5","41","8.53","94","Failed","Low Efficiency"
"24/03/2023","19:20:00","20:09:00","19:19:00","20:08:00","M02","J933","Lathe","4.01","49","4.23","96","Completed","Low Efficiency"
"24/03/2023","19:30:00","20:58:00","19:28:00","20:56:00","M05","J934","Drilling","1.12","88","11.95","98","Completed","Low Efficiency"
"24/03/2023","19:40:00","21:01:00","19:44:00","21:05:00","M02","J935","Drilling","3.28","81","5.14","99","Completed","High Efficiency"
"24/03/2023","19:50:00","20:12:00","19:54:00","20:16:00","M05","J936","Drilling","2.67","22","13.15","83","Completed","Moderate Efficiency"
"24/03/2023","20:00:00","21:43:00","19:58:00","21:41:00","M02","J937","Drilling","4.28","103","14.71","88","Completed","Low Efficiency"
"24/03/2023","20:10:00","20:57:00","20:13:00","21:00:00","M02","J938","Drilling","1.97","47","9.72","99","Completed","Moderate Efficiency"
"24/03/2023","20:20:00","21:10:00","20:45:00","21:35:00","M02","J939","Drilling","3.28","50","7.97","96","Delayed","Low Efficiency"
"24/03/2023","20:30:00","21:57:00","20:32:00","21:59:00","M01","J940","Milling","2.31","87","5.9","95","Completed","High Efficiency"
"24/03/2023","20:40:00","22:25:00","20:45:00","22:30:00","M02","J941","Lathe","2.88","105","14.3","83","Completed","Moderate Efficiency"
"24/03/2023","20:50:00","21:10:00","20:50:00","21:10:00","M04","J942","Additive","4.73","20","4.97","90","Completed","High Efficiency"
"24/03/2023","21:00:00","22:11:00","21:00:00","22:11:00","M04","J943","Grinding","2.17","71","12.6","97","Failed","Low Efficiency"
"24/03/2023","21:10:00","21:53:00","21:40:00","22:23:00","M02","J944","Additive","4.31","43","6.5","90","Delayed","Low Efficiency"
"24/03/2023","21:20:00","21:53:00","21:45:00","22:18:00","M04","J945","Lathe","3.1","33","2.46","97","Delayed","Low Efficiency"
"24/03/2023","21:30:00","22:15:00","21:27:00","22:12:00","M01","J946","Lathe","1.94","45","2.43","90","Completed","Low Efficiency"
"24/03/2023","21:40:00","23:08:00","21:39:00","23:07:00","M02","J947","Drilling","2.99","88","8.42","82","Completed","Low Efficiency"
"24/03/2023","21:50:00","23:30:00","21:52:00","23:32:00","M02","J948","Milling","1.29","100","7.13","82","Completed","High Efficiency"
"24/03/2023","22:00:00","22:57:00","22:02:00","22:59:00","M03","J949","Drilling","3.01","57","14.36","93","Completed","Moderate Efficiency"
"24/03/2023","22:10:00","23:42:00","22:14:00","23:46:00","M04","J950","Drilling","4.7","92","4","89","Completed","High Efficiency"
"24/03/2023","22:20:00","23:41:00","22:24:00","23:45:00","M05","J951","Drilling","2.42","81","4.52","80","Completed","High Efficiency"
"24/03/2023","22:30:00","22:54:00","22:33:00","22:57:00","M02","J952","Lathe","1.69","24","10.01","83","Completed","Moderate Efficiency"
"24/03/2023","22:40:00","00:23:00","22:41:00","00:24:00","M03","J953","Lathe","2.85","103","7.28","97","Completed","High Efficiency"
"24/03/2023","22:50:00","23:29:00","22:45:00","23:24:00","M01","J954","Grinding","4.54","39","3.74","91","Completed","Low Efficiency"
"24/03/2023","23:00:00","23:55:00","23:00:00","23:55:00","M04","J955","Drilling","1.02","55","14.79","94","Failed","Low Efficiency"
"24/03/2023","23:10:00","00:01:00","23:12:00","00:03:00","M01","J956","Lathe","2.71","51","7.12","90","Completed","High Efficiency"
"24/03/2023","23:20:00","00:50:00","23:43:00","01:13:00","M02","J957","Drilling","3.98","90","8.91","86","Delayed","Low Efficiency"
"24/03/2023","23:30:00","00:14:00","23:25:00","00:09:00","M05","J958","Grinding","3.02","44","2.83","98","Completed","Low Efficiency"
"24/03/2023","23:40:00","01:04:00","23:41:00","01:05:00","M04","J959","Additive","4.28","84","14.44","88","Completed","Moderate Efficiency"
"24/03/2023","23:50:00","01:18:00","23:45:00","01:13:00","M04","J960","Additive","2.17","88","3.03","80","Completed","Low Efficiency"
"25/03/2023","00:00:00","01:33:00","00:04:00","01:37:00","M04","J961","Milling","4.15","93","2.24","97","Completed","High Efficiency"
"25/03/2023","00:10:00","01:17:00","00:15:00","01:22:00","M01","J962","Grinding","4.64","67","10.74","96","Completed","Moderate Efficiency"
"25/03/2023","00:20:00","02:01:00","00:15:00","01:56:00","M04","J963","Additive","3.83","101","11.33","80","Completed","Low Efficiency"
"25/03/2023","00:30:00","01:36:00","00:33:00","01:39:00","M03","J964","Additive","4.86","66","8.07","93","Completed","Moderate Efficiency"
"25/03/2023","00:40:00","01:23:00","00:43:00","01:26:00","M02","J965","Drilling","2.38","43","12.77","97","Completed","Moderate Efficiency"
"25/03/2023","00:50:00","02:44:00","00:45:00","02:39:00","M02","J966","Lathe","1.49","114","10.41","84","Completed","Low Efficiency"
"25/03/2023","01:00:00","02:04:00","00:57:00","02:01:00","M05","J967","Additive","4.38","64","8.79","98","Completed","Low Efficiency"
"25/03/2023","01:10:00","01:42:00","01:15:00","01:47:00","M03","J968","Milling","3.55","32","13.1","89","Completed","Moderate Efficiency"
"25/03/2023","01:20:00","01:52:00","01:47:00","02:19:00","M02","J969","Drilling","4.5","32","8.68","91","Delayed","Low Efficiency"
"25/03/2023","01:30:00","02:45:00","01:26:00","02:41:00","M04","J970","Grinding","2.78","75","4.4","82","Completed","Low Efficiency"
"25/03/2023","01:40:00","03:39:00","01:35:00","03:34:00","M02","J971","Drilling","1.88","119","4.69","83","Completed","Low Efficiency"
"25/03/2023","01:50:00","02:49:00","01:51:00","02:50:00","M03","J972","Drilling","4.67","59","10.72","80","Completed","Moderate Efficiency"
"25/03/2023","02:00:00","03:01:00","01:55:00","02:56:00","M02","J973","Milling","4.43","61","11.68","89","Completed","Low Efficiency"
"25/03/2023","02:10:00","02:51:00","02:33:00","03:14:00","M05","J974","Additive","2.81","41","14.04","92","Delayed","Low Efficiency"
"25/03/2023","02:20:00","03:53:00","02:17:00","03:50:00","M03","J975","Lathe","1.35","93","10.22","94","Completed","Low Efficiency"
"25/03/2023","02:30:00","04:11:00","02:30:00","04:11:00","M05","J976","Additive","4.23","101","9.23","87","Failed","Low Efficiency"
"25/03/2023","02:40:00","03:58:00","02:40:00","03:58:00","M01","J977","Milling","1.73","78","7","93","Failed","Low Efficiency"
"25/03/2023","02:50:00","04:28:00","03:10:00","04:48:00","M02","J978","Milling","3.57","98","10.05","99","Delayed","Low Efficiency"
"25/03/2023","03:00:00","04:40:00","03:18:00","04:58:00","M02","J979","Additive","1.15","100","9.77","98","Delayed","Low Efficiency"
"25/03/2023","03:10:00","04:21:00","03:10:00","04:21:00","M03","J980","Additive","4.16","71","12.3","84","Failed","Low Efficiency"
"25/03/2023","03:20:00","04:40:00","03:17:00","04:37:00","M02","J981","Drilling","1.89","80","14.98","91","Completed","Low Efficiency"
"25/03/2023","03:30:00","03:57:00","03:29:00","03:56:00","M01","J982","Additive","1.29","27","13.25","96","Completed","Low Efficiency"
"25/03/2023","03:40:00","04:26:00","03:51:00","04:37:00","M05","J983","Lathe","2.85","46","14.1","91","Delayed","Low Efficiency"
"25/03/2023","03:50:00","05:04:00","04:17:00","05:31:00","M04","J984","Grinding","2.02","74","9.05","84","Delayed","Low Efficiency"
"25/03/2023","04:00:00","05:43:00","04:13:00","05:56:00","M02","J985","Additive","3.71","103","5.66","92","Delayed","Low Efficiency"
"25/03/2023","04:10:00","05:10:00","04:12:00","05:12:00","M05","J986","Additive","3.47","60","3.53","93","Completed","High Efficiency"
"25/03/2023","04:20:00","06:20:00","04:18:00","06:18:00","M02","J987","Lathe","1.9","120","10.87","97","Completed","Low Efficiency"
"25/03/2023","04:30:00","06:14:00","04:27:00","06:11:00","M04","J988","Milling","3.38","104","8.83","82","Completed","Low Efficiency"
"25/03/2023","04:40:00","06:09:00","04:36:00","06:05:00","M03","J989","Milling","3.77","89","5.67","98","Completed","Low Efficiency"
"25/03/2023","04:50:00","06:17:00","04:48:00","06:15:00","M03","J990","Milling","1.62","87","12.82","86","Completed","Low Efficiency"
"25/03/2023","05:00:00","05:36:00","04:56:00","05:32:00","M02","J991","Milling","3.05","36","6.33","99","Completed","Low Efficiency"
"25/03/2023","05:10:00","06:33:00","05:14:00","06:37:00","M01","J992","Grinding","4.27","83","6.7","96","Completed","High Efficiency"
"25/03/2023","05:20:00","07:05:00","05:33:00","07:18:00","M05","J993","Lathe","3.68","105","9.95","95","Delayed","Low Efficiency"
"25/03/2023","05:30:00","07:04:00","05:27:00","07:01:00","M05","J994","Milling","3.35","94","9.39","89","Completed","Low Efficiency"
"25/03/2023","05:40:00","07:38:00","05:40:00","07:38:00","M03","J995","Drilling","4.37","118","14.12","88","Failed","Low Efficiency"
"25/03/2023","05:50:00","06:40:00","05:50:00","06:40:00","M02","J996","Milling","4.86","50","3.71","97","Failed","Low Efficiency"
"25/03/2023","06:00:00","07:00:00","06:00:00","07:00:00","M05","J997","Lathe","2.72","60","3.17","96","Failed","Low Efficiency"
"25/03/2023","06:10:00","07:52:00","06:15:00","07:57:00","M03","J998","Lathe","1.31","102","14.1","83","Completed","Moderate Efficiency"
"25/03/2023","06:20:00","07:35:00","06:24:00","07:39:00","M02","J999","Lathe","2.4","75","9.08","83","Completed","Moderate Efficiency"
"25/03/2023","06:30:00","08:21:00","06:29:00","08:20:00","M05","J1000","Additive","1.32","111","3.88","91","Completed","Low Efficiency"

