Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category
J725,M04,Lathe,4.78,117,12.68,87,23/03/2023 08:40,23/03/2023 10:37,23/03/2023 08:39,23/03/2023 10:36,Completed,Low Efficiency
J726,M05,Grinding,1.51,117,5.72,90,23/03/2023 08:50,23/03/2023 10:47,,,Failed,Low Efficiency
J727,M01,Grinding,2.08,30,12.34,84,23/03/2023 09:00,23/03/2023 09:30,23/03/2023 09:11,23/03/2023 09:41,Delayed,Low Efficiency
J728,M03,Additive,4.48,67,6.24,94,23/03/2023 09:10,23/03/2023 10:17,23/03/2023 09:34,23/03/2023 10:41,Delayed,Low Efficiency
J729,M04,Lathe,4.22,49,4.45,96,23/03/2023 09:20,23/03/2023 10:09,23/03/2023 09:47,23/03/2023 10:36,Delayed,Low Efficiency
J730,M02,Additive,4.63,119,2.06,97,23/03/2023 09:30,23/03/2023 11:29,23/03/2023 09:27,23/03/2023 11:26,Completed,Low Efficiency
J731,M02,Additive,2.94,115,13.99,97,23/03/2023 09:40,23/03/2023 11:35,23/03/2023 09:38,23/03/2023 11:33,Completed,Low Efficiency
J732,M04,Drilling,2.07,31,2.33,82,23/03/2023 09:50,23/03/2023 10:21,23/03/2023 09:47,23/03/2023 10:18,Completed,Low Efficiency
J733,M02,Lathe,4.02,82,6.14,81,23/03/2023 10:00,23/03/2023 11:22,23/03/2023 09:56,23/03/2023 11:18,Completed,Low Efficiency
J734,M02,Lathe,4.08,71,8.52,82,23/03/2023 10:10,23/03/2023 11:21,23/03/2023 10:37,23/03/2023 11:48,Delayed,Low Efficiency
J735,M01,Milling,4.41,54,6.6,84,23/03/2023 10:20,23/03/2023 11:14,23/03/2023 10:16,23/03/2023 11:10,Completed,Low Efficiency
J736,M05,Grinding,2.13,27,6.99,94,23/03/2023 10:30,23/03/2023 10:57,23/03/2023 10:29,23/03/2023 10:56,Completed,Low Efficiency
J737,M05,Lathe,2.04,20,10.93,87,23/03/2023 10:40,23/03/2023 11:00,23/03/2023 10:38,23/03/2023 10:58,Completed,Low Efficiency
J738,M01,Additive,2.97,74,14.94,85,23/03/2023 10:50,23/03/2023 12:04,,,Failed,Low Efficiency
J739,M04,Additive,2.11,98,11.77,97,23/03/2023 11:00,23/03/2023 12:38,23/03/2023 10:56,23/03/2023 12:34,Completed,Low Efficiency
J740,M01,Additive,4.6,58,11.98,94,23/03/2023 11:10,23/03/2023 12:08,23/03/2023 11:12,23/03/2023 12:10,Completed,Moderate Efficiency
J741,M01,Drilling,3.46,38,12.99,93,23/03/2023 11:20,23/03/2023 11:58,,,Failed,Low Efficiency
J742,M01,Additive,1.17,75,12.89,84,23/03/2023 11:30,23/03/2023 12:45,23/03/2023 11:31,23/03/2023 12:46,Completed,Moderate Efficiency
J743,M04,Drilling,2.52,53,6.9,87,23/03/2023 11:40,23/03/2023 12:33,,,Failed,Low Efficiency
J744,M02,Lathe,3.2,98,7.96,86,23/03/2023 11:50,23/03/2023 13:28,23/03/2023 11:53,23/03/2023 13:31,Completed,High Efficiency
J745,M03,Drilling,2.97,35,5.72,88,23/03/2023 12:00,23/03/2023 12:35,23/03/2023 12:16,23/03/2023 12:51,Delayed,Low Efficiency
J746,M03,Milling,1.14,30,7.66,96,23/03/2023 12:10,23/03/2023 12:40,23/03/2023 12:13,23/03/2023 12:43,Completed,High Efficiency
J747,M05,Lathe,2.57,36,13.05,80,23/03/2023 12:20,23/03/2023 12:56,23/03/2023 12:25,23/03/2023 13:01,Completed,Moderate Efficiency
J748,M02,Milling,2.43,94,6.97,87,23/03/2023 12:30,23/03/2023 14:04,23/03/2023 12:46,23/03/2023 14:20,Delayed,Low Efficiency
J749,M02,Grinding,1.56,69,12.09,90,23/03/2023 12:40,23/03/2023 13:49,23/03/2023 12:58,23/03/2023 14:07,Delayed,Low Efficiency
J750,M05,Drilling,1.7,74,7.82,93,23/03/2023 12:50,23/03/2023 14:04,23/03/2023 12:53,23/03/2023 14:07,Completed,High Efficiency
J751,M05,Drilling,3.87,90,2.72,87,23/03/2023 13:00,23/03/2023 14:30,23/03/2023 12:56,23/03/2023 14:26,Completed,Low Efficiency
J752,M04,Lathe,4.64,110,12.13,98,23/03/2023 13:10,23/03/2023 15:00,23/03/2023 13:37,23/03/2023 15:27,Delayed,Low Efficiency
J753,M01,Grinding,1.51,50,3.29,87,23/03/2023 13:20,23/03/2023 14:10,,,Failed,Low Efficiency
J754,M02,Milling,3.57,117,8.53,98,23/03/2023 13:30,23/03/2023 15:27,23/03/2023 13:26,23/03/2023 15:23,Completed,Low Efficiency
J755,M04,Grinding,2.89,120,10.96,97,23/03/2023 13:40,23/03/2023 15:40,23/03/2023 13:56,23/03/2023 15:56,Delayed,Low Efficiency
J756,M03,Grinding,4.24,29,11.47,83,23/03/2023 13:50,23/03/2023 14:19,23/03/2023 13:48,23/03/2023 14:17,Completed,Low Efficiency
J757,M04,Grinding,1.74,67,7.84,82,23/03/2023 14:00,23/03/2023 15:07,23/03/2023 13:57,23/03/2023 15:04,Completed,Low Efficiency
J758,M04,Drilling,1.9,32,2.32,92,23/03/2023 14:10,23/03/2023 14:42,23/03/2023 14:15,23/03/2023 14:47,Completed,High Efficiency
J759,M04,Drilling,1.12,113,12.41,84,23/03/2023 14:20,23/03/2023 16:13,23/03/2023 14:40,23/03/2023 16:33,Delayed,Low Efficiency
J760,M02,Drilling,1.66,26,6.33,85,23/03/2023 14:30,23/03/2023 14:56,23/03/2023 14:30,23/03/2023 14:56,Completed,High Efficiency
J761,M03,Milling,1.83,87,6.72,90,23/03/2023 14:40,23/03/2023 16:07,23/03/2023 14:43,23/03/2023 16:10,Completed,High Efficiency
J762,M04,Lathe,4.14,76,11.27,99,23/03/2023 14:50,23/03/2023 16:06,23/03/2023 14:52,23/03/2023 16:08,Completed,Moderate Efficiency
J763,M05,Additive,2.65,84,11.37,82,23/03/2023 15:00,23/03/2023 16:24,,,Failed,Low Efficiency
J764,M04,Grinding,4.25,97,3.23,82,23/03/2023 15:10,23/03/2023 16:47,23/03/2023 15:13,23/03/2023 16:50,Completed,High Efficiency
J765,M03,Lathe,3.92,21,12.69,81,23/03/2023 15:20,23/03/2023 15:41,,,Failed,Low Efficiency
J766,M04,Grinding,2.55,98,8.86,81,23/03/2023 15:30,23/03/2023 17:08,23/03/2023 15:47,23/03/2023 17:25,Delayed,Low Efficiency
J767,M03,Grinding,1.83,112,3.11,95,23/03/2023 15:40,23/03/2023 17:32,23/03/2023 15:38,23/03/2023 17:30,Completed,Low Efficiency
J768,M04,Milling,2.13,87,5.3,95,23/03/2023 15:50,23/03/2023 17:17,23/03/2023 15:48,23/03/2023 17:15,Completed,Low Efficiency
J769,M01,Drilling,2.3,59,4.32,95,23/03/2023 16:00,23/03/2023 16:59,23/03/2023 16:04,23/03/2023 17:03,Completed,High Efficiency
J770,M05,Grinding,4.21,105,9.96,93,23/03/2023 16:10,23/03/2023 17:55,23/03/2023 16:37,23/03/2023 18:22,Delayed,Low Efficiency
J771,M05,Additive,3.69,103,2.21,95,23/03/2023 16:20,23/03/2023 18:03,23/03/2023 16:16,23/03/2023 17:59,Completed,Low Efficiency
J772,M04,Milling,3.81,71,12.02,94,23/03/2023 16:30,23/03/2023 17:41,23/03/2023 16:43,23/03/2023 17:54,Delayed,Low Efficiency
J773,M05,Grinding,1.9,120,6.96,87,23/03/2023 16:40,23/03/2023 18:40,,,Failed,Low Efficiency
J774,M01,Additive,2.43,69,13.76,80,23/03/2023 16:50,23/03/2023 17:59,23/03/2023 16:47,23/03/2023 17:56,Completed,Low Efficiency
J775,M03,Lathe,4.73,34,3,92,23/03/2023 17:00,23/03/2023 17:34,23/03/2023 17:05,23/03/2023 17:39,Completed,High Efficiency
J776,M03,Milling,1.86,118,7.64,91,23/03/2023 17:10,23/03/2023 19:08,23/03/2023 17:10,23/03/2023 19:08,Completed,High Efficiency
J777,M02,Additive,1.25,44,12.18,92,23/03/2023 17:20,23/03/2023 18:04,23/03/2023 17:36,23/03/2023 18:20,Delayed,Low Efficiency
J778,M03,Additive,4.9,75,13.52,82,23/03/2023 17:30,23/03/2023 18:45,23/03/2023 17:32,23/03/2023 18:47,Completed,Moderate Efficiency
J779,M01,Grinding,3.67,64,3.28,90,23/03/2023 17:40,23/03/2023 18:44,23/03/2023 17:45,23/03/2023 18:49,Completed,High Efficiency
J780,M03,Grinding,2.3,31,14.58,88,23/03/2023 17:50,23/03/2023 18:21,23/03/2023 18:00,23/03/2023 18:31,Delayed,Low Efficiency
J781,M05,Milling,2.8,103,8.66,92,23/03/2023 18:00,23/03/2023 19:43,23/03/2023 17:57,23/03/2023 19:40,Completed,Low Efficiency
J782,M02,Drilling,1.99,42,7.26,81,23/03/2023 18:10,23/03/2023 18:52,23/03/2023 18:05,23/03/2023 18:47,Completed,Low Efficiency
J783,M01,Drilling,2.84,73,12.23,93,23/03/2023 18:20,23/03/2023 19:33,23/03/2023 18:20,23/03/2023 19:33,Completed,Moderate Efficiency
J784,M02,Additive,4.55,118,7.16,96,23/03/2023 18:30,23/03/2023 20:28,23/03/2023 18:29,23/03/2023 20:27,Completed,Low Efficiency
J785,M04,Lathe,4.92,97,5.17,92,23/03/2023 18:40,23/03/2023 20:17,23/03/2023 18:38,23/03/2023 20:15,Completed,Low Efficiency
J786,M05,Drilling,3.39,110,7.71,92,23/03/2023 18:50,23/03/2023 20:40,23/03/2023 18:46,23/03/2023 20:36,Completed,Low Efficiency
J787,M02,Grinding,4.07,92,11.17,89,23/03/2023 19:00,23/03/2023 20:32,23/03/2023 19:00,23/03/2023 20:32,Completed,Moderate Efficiency
J788,M04,Drilling,2.78,85,5.25,95,23/03/2023 19:10,23/03/2023 20:35,,,Failed,Low Efficiency
J789,M02,Grinding,4.76,25,13.34,97,23/03/2023 19:20,23/03/2023 19:45,,,Failed,Low Efficiency
J790,M05,Milling,4.43,28,8.66,98,23/03/2023 19:30,23/03/2023 19:58,23/03/2023 19:25,23/03/2023 19:53,Completed,Low Efficiency
J791,M03,Additive,3.15,106,3.13,92,23/03/2023 19:40,23/03/2023 21:26,23/03/2023 19:36,23/03/2023 21:22,Completed,Low Efficiency
J792,M04,Additive,4.97,70,4.08,93,23/03/2023 19:50,23/03/2023 21:00,23/03/2023 19:54,23/03/2023 21:04,Completed,High Efficiency
J793,M03,Milling,1.41,99,8.8,90,23/03/2023 20:00,23/03/2023 21:39,23/03/2023 19:57,23/03/2023 21:36,Completed,Low Efficiency
J794,M05,Milling,3.28,93,6.66,80,23/03/2023 20:10,23/03/2023 21:43,23/03/2023 20:40,23/03/2023 22:13,Delayed,Low Efficiency
J795,M01,Drilling,4.17,109,3.07,88,23/03/2023 20:20,23/03/2023 22:09,23/03/2023 20:36,23/03/2023 22:25,Delayed,Low Efficiency
J796,M01,Grinding,3.76,119,11.52,97,23/03/2023 20:30,23/03/2023 22:29,,,Failed,Low Efficiency
J797,M02,Lathe,4.21,99,2.67,94,23/03/2023 20:40,23/03/2023 22:19,23/03/2023 20:51,23/03/2023 22:30,Delayed,Low Efficiency
J798,M03,Milling,3.76,44,10.31,89,23/03/2023 20:50,23/03/2023 21:34,23/03/2023 20:55,23/03/2023 21:39,Completed,Moderate Efficiency
J799,M05,Milling,4.73,104,7.42,95,23/03/2023 21:00,23/03/2023 22:44,23/03/2023 21:13,23/03/2023 22:57,Delayed,Low Efficiency
J800,M01,Milling,1.56,116,10.24,98,23/03/2023 21:10,23/03/2023 23:06,23/03/2023 21:29,23/03/2023 23:25,Delayed,Low Efficiency
J801,M03,Drilling,1.73,55,9.06,83,23/03/2023 21:20,23/03/2023 22:15,23/03/2023 21:16,23/03/2023 22:11,Completed,Low Efficiency
J802,M01,Drilling,2.43,114,8.67,83,23/03/2023 21:30,23/03/2023 23:24,23/03/2023 21:30,23/03/2023 23:24,Completed,High Efficiency
J803,M02,Additive,3.26,104,9.3,94,23/03/2023 21:40,23/03/2023 23:24,,,Failed,Low Efficiency
J804,M03,Milling,3.31,34,3.84,92,23/03/2023 21:50,23/03/2023 22:24,23/03/2023 21:46,23/03/2023 22:20,Completed,Low Efficiency
J805,M03,Drilling,3.95,54,8.32,97,23/03/2023 22:00,23/03/2023 22:54,23/03/2023 22:05,23/03/2023 22:59,Completed,Moderate Efficiency
J806,M02,Grinding,4.33,110,2.38,91,23/03/2023 22:10,24/03/2023 00:00,23/03/2023 22:05,23/03/2023 23:55,Completed,Low Efficiency
J807,M05,Milling,4.11,99,7.53,85,23/03/2023 22:20,23/03/2023 23:59,23/03/2023 22:17,23/03/2023 23:56,Completed,Low Efficiency
J808,M05,Drilling,4.73,114,10.93,84,23/03/2023 22:30,24/03/2023 00:24,23/03/2023 22:25,24/03/2023 00:19,Completed,Low Efficiency
J809,M01,Additive,1.57,93,5.43,89,23/03/2023 22:40,24/03/2023 00:13,23/03/2023 22:35,24/03/2023 00:08,Completed,Low Efficiency
J810,M04,Drilling,2.93,84,3.53,86,23/03/2023 22:50,24/03/2023 00:14,23/03/2023 22:48,24/03/2023 00:12,Completed,Low Efficiency
J811,M01,Drilling,1.25,29,7.98,92,23/03/2023 23:00,23/03/2023 23:29,23/03/2023 23:05,23/03/2023 23:34,Completed,Moderate Efficiency
J812,M05,Drilling,2.37,24,10.78,88,23/03/2023 23:10,23/03/2023 23:34,23/03/2023 23:14,23/03/2023 23:38,Completed,Moderate Efficiency
J813,M05,Grinding,1.86,119,3.48,95,23/03/2023 23:20,24/03/2023 01:19,23/03/2023 23:21,24/03/2023 01:20,Completed,High Efficiency
J814,M02,Additive,3.83,104,14.05,91,23/03/2023 23:30,24/03/2023 01:14,23/03/2023 23:27,24/03/2023 01:11,Completed,Low Efficiency
J815,M04,Drilling,2.35,103,4.94,85,23/03/2023 23:40,24/03/2023 01:23,,,Failed,Low Efficiency
J816,M05,Milling,3.58,34,14.45,96,23/03/2023 23:50,24/03/2023 00:24,23/03/2023 23:53,24/03/2023 00:27,Completed,Moderate Efficiency
J817,M02,Drilling,1.46,66,3.12,95,24/03/2023 00:00,24/03/2023 01:06,23/03/2023 23:55,24/03/2023 01:01,Completed,Low Efficiency
J818,M01,Grinding,4.39,61,11.59,84,24/03/2023 00:10,24/03/2023 01:11,24/03/2023 00:07,24/03/2023 01:08,Completed,Low Efficiency
J819,M05,Milling,2.54,72,7.28,81,24/03/2023 00:20,24/03/2023 01:32,24/03/2023 00:25,24/03/2023 01:37,Completed,Moderate Efficiency
J820,M04,Lathe,3.44,109,13.79,85,24/03/2023 00:30,24/03/2023 02:19,24/03/2023 00:52,24/03/2023 02:41,Delayed,Low Efficiency
J821,M04,Drilling,4.17,24,8.58,92,24/03/2023 00:40,24/03/2023 01:04,24/03/2023 00:44,24/03/2023 01:08,Completed,Moderate Efficiency
J822,M01,Drilling,4.96,90,12.86,97,24/03/2023 00:50,24/03/2023 02:20,24/03/2023 00:49,24/03/2023 02:19,Completed,Low Efficiency
J823,M01,Lathe,2.11,94,8.95,87,24/03/2023 01:00,24/03/2023 02:34,24/03/2023 00:56,24/03/2023 02:30,Completed,Low Efficiency
J824,M05,Grinding,4.09,93,2.9,87,24/03/2023 01:10,24/03/2023 02:43,24/03/2023 01:08,24/03/2023 02:41,Completed,Low Efficiency
J825,M02,Milling,4.86,33,14,91,24/03/2023 01:20,24/03/2023 01:53,,,Failed,Low Efficiency
J826,M03,Lathe,3.36,67,3.19,93,24/03/2023 01:30,24/03/2023 02:37,24/03/2023 01:29,24/03/2023 02:36,Completed,Low Efficiency
J827,M01,Milling,1.11,99,12.67,91,24/03/2023 01:40,24/03/2023 03:19,24/03/2023 01:45,24/03/2023 03:24,Completed,Moderate Efficiency
J828,M03,Lathe,3.51,58,10.11,83,24/03/2023 01:50,24/03/2023 02:48,24/03/2023 01:51,24/03/2023 02:49,Completed,Moderate Efficiency
J829,M03,Drilling,2.94,90,9.06,95,24/03/2023 02:00,24/03/2023 03:30,,,Failed,Low Efficiency
J830,M04,Milling,2.73,24,3.36,82,24/03/2023 02:10,24/03/2023 02:34,24/03/2023 02:05,24/03/2023 02:29,Completed,Low Efficiency
J831,M05,Grinding,4.88,80,12.55,80,24/03/2023 02:20,24/03/2023 03:40,24/03/2023 02:45,24/03/2023 04:05,Delayed,Low Efficiency
J832,M01,Grinding,3.68,100,12.13,89,24/03/2023 02:30,24/03/2023 04:10,24/03/2023 02:28,24/03/2023 04:08,Completed,Low Efficiency
J833,M02,Additive,4.31,89,6.12,96,24/03/2023 02:40,24/03/2023 04:09,24/03/2023 02:45,24/03/2023 04:14,Completed,High Efficiency
J834,M04,Milling,3.59,71,12.87,80,24/03/2023 02:50,24/03/2023 04:01,24/03/2023 02:55,24/03/2023 04:06,Completed,Moderate Efficiency
J835,M01,Grinding,1.84,60,13.14,84,24/03/2023 03:00,24/03/2023 04:00,24/03/2023 03:02,24/03/2023 04:02,Completed,Moderate Efficiency
J836,M03,Drilling,1.45,108,12.05,95,24/03/2023 03:10,24/03/2023 04:58,24/03/2023 03:26,24/03/2023 05:14,Delayed,Low Efficiency
J837,M05,Milling,4.38,52,3.56,84,24/03/2023 03:20,24/03/2023 04:12,,,Failed,Low Efficiency
J838,M02,Grinding,1.93,102,4.48,80,24/03/2023 03:30,24/03/2023 05:12,24/03/2023 03:26,24/03/2023 05:08,Completed,Low Efficiency
J839,M05,Milling,2.77,74,12.74,98,24/03/2023 03:40,24/03/2023 04:54,24/03/2023 03:39,24/03/2023 04:53,Completed,Low Efficiency
J840,M02,Grinding,4.41,118,14,98,24/03/2023 03:50,24/03/2023 05:48,24/03/2023 03:48,24/03/2023 05:46,Completed,Low Efficiency
J841,M04,Milling,2.38,91,4.38,94,24/03/2023 04:00,24/03/2023 05:31,24/03/2023 04:11,24/03/2023 05:42,Delayed,Low Efficiency
J842,M01,Milling,2.63,88,13.86,83,24/03/2023 04:10,24/03/2023 05:38,24/03/2023 04:24,24/03/2023 05:52,Delayed,Low Efficiency
J843,M05,Grinding,3.36,61,8.88,87,24/03/2023 04:20,24/03/2023 05:21,24/03/2023 04:20,24/03/2023 05:21,Completed,High Efficiency
J844,M04,Drilling,1.91,58,8.75,96,24/03/2023 04:30,24/03/2023 05:28,24/03/2023 04:25,24/03/2023 05:23,Completed,Low Efficiency
J845,M04,Lathe,2.1,40,14.19,97,24/03/2023 04:40,24/03/2023 05:20,24/03/2023 04:41,24/03/2023 05:21,Completed,Moderate Efficiency
J846,M01,Additive,3.05,91,8.59,91,24/03/2023 04:50,24/03/2023 06:21,24/03/2023 04:45,24/03/2023 06:16,Completed,Low Efficiency
J847,M04,Milling,1.87,73,6.05,92,24/03/2023 05:00,24/03/2023 06:13,,,Failed,Low Efficiency
J848,M02,Grinding,1.07,86,6.85,95,24/03/2023 05:10,24/03/2023 06:36,24/03/2023 05:07,24/03/2023 06:33,Completed,Low Efficiency
J849,M05,Grinding,2.81,53,8.73,83,24/03/2023 05:20,24/03/2023 06:13,24/03/2023 05:19,24/03/2023 06:12,Completed,Low Efficiency
J850,M05,Milling,2.27,111,6.5,90,24/03/2023 05:30,24/03/2023 07:21,,,Failed,Low Efficiency
J851,M02,Additive,1.63,30,13.94,82,24/03/2023 05:40,24/03/2023 06:10,,,Failed,Low Efficiency
J852,M02,Grinding,2.4,68,14.78,85,24/03/2023 05:50,24/03/2023 06:58,24/03/2023 06:17,24/03/2023 07:25,Delayed,Low Efficiency
J853,M03,Additive,4.64,86,11.14,89,24/03/2023 06:00,24/03/2023 07:26,24/03/2023 05:57,24/03/2023 07:23,Completed,Low Efficiency
J854,M05,Milling,3.38,68,12.99,83,24/03/2023 06:10,24/03/2023 07:18,24/03/2023 06:14,24/03/2023 07:22,Completed,Moderate Efficiency
J855,M04,Lathe,3.63,90,13.56,81,24/03/2023 06:20,24/03/2023 07:50,24/03/2023 06:21,24/03/2023 07:51,Completed,Moderate Efficiency
J856,M04,Milling,1.71,62,7.53,96,24/03/2023 06:30,24/03/2023 07:32,,,Failed,Low Efficiency
J857,M04,Additive,2.18,62,13.79,87,24/03/2023 06:40,24/03/2023 07:42,24/03/2023 06:44,24/03/2023 07:46,Completed,Moderate Efficiency
J858,M03,Additive,3.5,114,5.38,84,24/03/2023 06:50,24/03/2023 08:44,24/03/2023 06:48,24/03/2023 08:42,Completed,Low Efficiency
J859,M04,Milling,3.95,28,10.09,86,24/03/2023 07:00,24/03/2023 07:28,24/03/2023 07:23,24/03/2023 07:51,Delayed,Low Efficiency
J860,M04,Lathe,4.42,102,8.07,95,24/03/2023 07:10,24/03/2023 08:52,24/03/2023 07:10,24/03/2023 08:52,Completed,High Efficiency
J861,M03,Drilling,2.17,68,12.7,98,24/03/2023 07:20,24/03/2023 08:28,,,Failed,Low Efficiency
J862,M01,Lathe,3.2,56,2.5,84,24/03/2023 07:30,24/03/2023 08:26,24/03/2023 07:48,24/03/2023 08:44,Delayed,Low Efficiency
J863,M03,Milling,2.91,77,9.83,90,24/03/2023 07:40,24/03/2023 08:57,24/03/2023 07:45,24/03/2023 09:02,Completed,Moderate Efficiency
J864,M02,Grinding,4.28,79,10.56,99,24/03/2023 07:50,24/03/2023 09:09,24/03/2023 07:53,24/03/2023 09:12,Completed,Moderate Efficiency
J865,M04,Drilling,1.95,77,7.76,99,24/03/2023 08:00,24/03/2023 09:17,24/03/2023 08:03,24/03/2023 09:20,Completed,High Efficiency
J866,M01,Grinding,4.32,33,2.47,88,24/03/2023 08:10,24/03/2023 08:43,24/03/2023 08:07,24/03/2023 08:40,Completed,Low Efficiency
J867,M02,Drilling,4.14,81,3.42,88,24/03/2023 08:20,24/03/2023 09:41,24/03/2023 08:31,24/03/2023 09:52,Delayed,Low Efficiency
J868,M04,Milling,2.3,33,7.36,80,24/03/2023 08:30,24/03/2023 09:03,24/03/2023 08:52,24/03/2023 09:25,Delayed,Low Efficiency
J869,M04,Lathe,4.81,39,13.37,88,24/03/2023 08:40,24/03/2023 09:19,24/03/2023 08:40,24/03/2023 09:19,Completed,Moderate Efficiency
J870,M01,Milling,2.68,79,12.19,88,24/03/2023 08:50,24/03/2023 10:09,24/03/2023 08:55,24/03/2023 10:14,Completed,Moderate Efficiency
J871,M03,Lathe,1.47,72,13.33,87,24/03/2023 09:00,24/03/2023 10:12,24/03/2023 08:56,24/03/2023 10:08,Completed,Low Efficiency
J872,M03,Lathe,3.74,91,5.32,96,24/03/2023 09:10,24/03/2023 10:41,24/03/2023 09:11,24/03/2023 10:42,Completed,High Efficiency
J873,M02,Lathe,1.97,109,8.73,91,24/03/2023 09:20,24/03/2023 11:09,24/03/2023 09:16,24/03/2023 11:05,Completed,Low Efficiency
J874,M03,Milling,3.84,74,9.06,83,24/03/2023 09:30,24/03/2023 10:44,24/03/2023 09:25,24/03/2023 10:39,Completed,Low Efficiency
J875,M03,Additive,2.28,85,13.44,93,24/03/2023 09:40,24/03/2023 11:05,24/03/2023 09:35,24/03/2023 11:00,Completed,Low Efficiency
J876,M02,Milling,3.39,55,2.6,81,24/03/2023 09:50,24/03/2023 10:45,24/03/2023 10:02,24/03/2023 10:57,Delayed,Low Efficiency
J877,M05,Milling,2.41,23,6.93,99,24/03/2023 10:00,24/03/2023 10:23,24/03/2023 10:28,24/03/2023 10:51,Delayed,Low Efficiency
J878,M05,Milling,3.92,116,3.49,88,24/03/2023 10:10,24/03/2023 12:06,24/03/2023 10:10,24/03/2023 12:06,Completed,High Efficiency
J879,M05,Additive,2.13,52,13.14,81,24/03/2023 10:20,24/03/2023 11:12,,,Failed,Low Efficiency
J880,M02,Grinding,4.08,64,2.12,98,24/03/2023 10:30,24/03/2023 11:34,,,Failed,Low Efficiency
J881,M03,Grinding,3.08,105,10.44,98,24/03/2023 10:40,24/03/2023 12:25,24/03/2023 10:43,24/03/2023 12:28,Completed,Moderate Efficiency
J882,M05,Lathe,3.27,60,7.5,90,24/03/2023 10:50,24/03/2023 11:50,24/03/2023 10:47,24/03/2023 11:47,Completed,Low Efficiency
J883,M02,Milling,2.12,43,3.75,84,24/03/2023 11:00,24/03/2023 11:43,24/03/2023 11:05,24/03/2023 11:48,Completed,High Efficiency
J884,M02,Grinding,3.58,32,13.96,82,24/03/2023 11:10,24/03/2023 11:42,24/03/2023 11:08,24/03/2023 11:40,Completed,Low Efficiency
J885,M05,Drilling,4.98,45,8.68,95,24/03/2023 11:20,24/03/2023 12:05,24/03/2023 11:25,24/03/2023 12:10,Completed,Moderate Efficiency
J886,M04,Drilling,3.75,25,9.4,90,24/03/2023 11:30,24/03/2023 11:55,24/03/2023 11:25,24/03/2023 11:50,Completed,Low Efficiency
J887,M04,Lathe,1.69,105,11.47,87,24/03/2023 11:40,24/03/2023 13:25,24/03/2023 11:42,24/03/2023 13:27,Completed,Moderate Efficiency
J888,M02,Additive,4.87,82,4.26,94,24/03/2023 11:50,24/03/2023 13:12,24/03/2023 12:01,24/03/2023 13:23,Delayed,Low Efficiency
J889,M03,Milling,3.51,78,2.95,87,24/03/2023 12:00,24/03/2023 13:18,,,Failed,Low Efficiency
J890,M01,Drilling,2.53,30,13.66,92,24/03/2023 12:10,24/03/2023 12:40,24/03/2023 12:09,24/03/2023 12:39,Completed,Low Efficiency
J891,M02,Milling,3.14,104,3.16,92,24/03/2023 12:20,24/03/2023 14:04,24/03/2023 12:15,24/03/2023 13:59,Completed,Low Efficiency
J892,M02,Drilling,4.65,43,14.03,91,24/03/2023 12:30,24/03/2023 13:13,24/03/2023 12:31,24/03/2023 13:14,Completed,Moderate Efficiency
J893,M04,Lathe,3.22,115,12.2,90,24/03/2023 12:40,24/03/2023 14:35,24/03/2023 12:43,24/03/2023 14:38,Completed,Moderate Efficiency
J894,M01,Milling,1.58,68,12.26,94,24/03/2023 12:50,24/03/2023 13:58,24/03/2023 12:46,24/03/2023 13:54,Completed,Low Efficiency
J895,M05,Additive,1.32,82,6.89,93,24/03/2023 13:00,24/03/2023 14:22,24/03/2023 13:04,24/03/2023 14:26,Completed,High Efficiency
J896,M04,Grinding,1.24,109,2.05,97,24/03/2023 13:10,24/03/2023 14:59,24/03/2023 13:13,24/03/2023 15:02,Completed,High Efficiency
J897,M05,Grinding,2.04,60,9.29,99,24/03/2023 13:20,24/03/2023 14:20,24/03/2023 13:18,24/03/2023 14:18,Completed,Low Efficiency
J898,M05,Additive,4.77,20,9.81,86,24/03/2023 13:30,24/03/2023 13:50,24/03/2023 13:51,24/03/2023 14:11,Delayed,Low Efficiency
J899,M03,Lathe,1.47,75,14.44,80,24/03/2023 13:40,24/03/2023 14:55,24/03/2023 13:44,24/03/2023 14:59,Completed,Moderate Efficiency
J900,M03,Lathe,2.77,59,6.61,93,24/03/2023 13:50,24/03/2023 14:49,24/03/2023 13:52,24/03/2023 14:51,Completed,High Efficiency
J901,M05,Drilling,1.4,94,12.06,89,24/03/2023 14:00,24/03/2023 15:34,24/03/2023 14:16,24/03/2023 15:50,Delayed,Low Efficiency
J902,M03,Lathe,2.44,103,13.56,95,24/03/2023 14:10,24/03/2023 15:53,24/03/2023 14:13,24/03/2023 15:56,Completed,Moderate Efficiency
J903,M03,Grinding,4.04,95,14.48,97,24/03/2023 14:20,24/03/2023 15:55,24/03/2023 14:17,24/03/2023 15:52,Completed,Low Efficiency
J904,M05,Drilling,1.12,65,12.46,85,24/03/2023 14:30,24/03/2023 15:35,,,Failed,Low Efficiency
J905,M03,Lathe,2.79,48,7.14,91,24/03/2023 14:40,24/03/2023 15:28,24/03/2023 14:42,24/03/2023 15:30,Completed,High Efficiency
J906,M01,Additive,4.27,60,3.92,94,24/03/2023 14:50,24/03/2023 15:50,24/03/2023 15:09,24/03/2023 16:09,Delayed,Low Efficiency
